date,store_nbr,family,sales,onpromotion,city,state,type,cluster,year,month,day,day_of_week,week_of_year,is_weekend,quarter,type_encoded,family_encoded,predicted_sales
2013-01-01,27,DAIRY,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,8,268.01093
2013-01-01,27,DELI,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,9,86.579254
2013-01-01,27,EGGS,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,10,51.19211
2013-01-01,27,FROZEN FOODS,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,11,37.379288
2013-01-01,27,GROCERY I,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,12,913.4524
2013-01-01,27,GROCERY II,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,13,17.01125
2013-01-01,27,HARDWARE,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,14,13.863306
2013-01-01,27,HOME AND KITCHEN I,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,15,13.863306
2013-01-01,27,HOME AND KITCHEN II,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,16,13.863306
2013-01-01,27,HOME APPLIANCES,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,17,13.863306
2013-01-01,27,HOME CARE,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,18,38.897404
2013-01-01,27,LADIESWEAR,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,19,24.693241
2013-01-01,27,LAWN AND GARDEN,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,20,24.693241
2013-01-01,27,LINGERIE,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,21,24.693241
2013-01-01,27,"LIQUOR,WINE,BEER",0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,22,48.87683
2013-01-01,27,MAGAZINES,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,23,29.160635
2013-01-01,27,MEATS,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,24,153.44637
2013-01-01,27,PERSONAL CARE,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,25,139.7745
2013-01-01,27,PET SUPPLIES,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,26,-5.70606
2013-01-01,27,PLAYERS AND ELECTRONICS,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,27,-5.70606
2013-01-01,27,POULTRY,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,28,100.86449
2013-01-01,27,PREPARED FOODS,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,29,10.011558
2013-01-01,27,PRODUCE,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,30,140.98178
2013-01-01,27,SCHOOL AND OFFICE SUPPLIES,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,31,-41.011436
2013-01-01,27,SEAFOOD,0.0,0,Daule,Guayas,D,1,2013,1,1,1,1,0,1,4,32,-39.84426
2013-01-01,28,AUTOMOTIVE,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,0,-66.38591
2013-01-01,28,BABY CARE,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,1,-68.202774
2013-01-01,28,BEAUTY,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,2,-67.85396
2013-01-01,28,BEVERAGES,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,3,664.5087
2013-01-01,28,BOOKS,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,4,-127.5311
2013-01-01,28,BREAD/BAKERY,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,5,136.1306
2013-01-01,28,CELEBRATION,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,6,-131.5695
2013-01-01,28,CLEANING,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,7,518.63684
2013-01-01,28,DAIRY,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,8,203.85184
2013-01-01,28,DELI,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,9,22.420115
2013-01-01,28,EGGS,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,10,-12.967047
2013-01-01,28,FROZEN FOODS,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,11,-26.779795
2013-01-01,28,GROCERY I,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,12,853.83594
2013-01-01,28,GROCERY II,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,13,-20.816534
2013-01-01,28,HARDWARE,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,14,-23.96448
2013-01-01,28,HOME AND KITCHEN I,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,15,-23.96448
2013-01-01,28,HOME AND KITCHEN II,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,16,-23.96448
2013-01-01,28,HOME APPLIANCES,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,17,-23.96448
2013-01-01,28,HOME CARE,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,18,-2.0124483
2013-01-01,28,LADIESWEAR,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,19,-16.216627
2013-01-01,28,LAWN AND GARDEN,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,20,-16.216627
2013-01-01,28,LINGERIE,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,21,-16.216627
2013-01-01,28,"LIQUOR,WINE,BEER",0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,22,7.966974
2013-01-01,28,MAGAZINES,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,23,-11.749262
2013-01-01,28,MEATS,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,24,110.2281
2013-01-01,28,PERSONAL CARE,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,25,96.55621
2013-01-01,28,PET SUPPLIES,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,26,-48.92428
2013-01-01,28,PLAYERS AND ELECTRONICS,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,27,-48.92428
2013-01-01,28,POULTRY,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,28,39.162556
2013-01-01,28,PREPARED FOODS,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,29,-68.22407
2013-01-01,28,PRODUCE,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,30,-64.934616
2013-01-01,28,SCHOOL AND OFFICE SUPPLIES,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,31,-93.90567
2013-01-01,28,SEAFOOD,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,32,-92.738495
2013-01-01,29,AUTOMOTIVE,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,0,-74.30594
2013-01-01,29,BABY CARE,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,1,-76.1228
2013-01-01,29,BEAUTY,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,2,-75.77399
2013-01-01,29,BEVERAGES,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,3,656.5887
2013-01-01,29,BOOKS,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,4,-135.45113
2013-01-01,29,BREAD/BAKERY,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,5,128.21059
2013-01-01,29,CELEBRATION,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,6,-139.48953
2013-01-01,29,CLEANING,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,7,510.7168
2013-01-01,29,DAIRY,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,8,195.9318
2013-01-01,29,DELI,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,9,14.500093
2013-01-01,29,EGGS,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,10,-20.887068
2013-01-01,29,FROZEN FOODS,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,11,-34.69981
2013-01-01,29,GROCERY I,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,12,845.916
2013-01-01,29,GROCERY II,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,13,-22.942562
2013-01-01,29,HARDWARE,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,14,-26.090504
2013-01-01,29,HOME AND KITCHEN I,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,15,-26.090504
2013-01-01,29,HOME AND KITCHEN II,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,16,-26.090504
2013-01-01,29,HOME APPLIANCES,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,17,-26.090504
2013-01-01,29,HOME CARE,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,18,-4.1384735
2013-01-01,29,LADIESWEAR,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,19,-18.342653
2013-01-01,29,LAWN AND GARDEN,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,20,-18.342653
2013-01-01,29,LINGERIE,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,21,-18.342653
2013-01-01,29,"LIQUOR,WINE,BEER",0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,22,5.8409467
2013-01-01,29,MAGAZINES,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,23,-13.875286
2013-01-01,29,MEATS,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,24,108.102066
2013-01-01,29,PERSONAL CARE,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,25,94.43019
2013-01-01,29,PET SUPPLIES,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,26,-51.050304
2013-01-01,29,PLAYERS AND ELECTRONICS,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,27,-51.050304
2013-01-01,29,POULTRY,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,28,36.283817
2013-01-01,29,PREPARED FOODS,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,29,-70.35009
2013-01-01,29,PRODUCE,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,30,-60.483673
2013-01-01,29,SCHOOL AND OFFICE SUPPLIES,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,31,-89.454735
2013-01-01,29,SEAFOOD,0.0,0,Guayaquil,Guayas,E,10,2013,1,1,1,1,0,1,5,32,-88.28755
2013-01-01,3,AUTOMOTIVE,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,0,84.107025
2013-01-01,3,BABY CARE,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,1,82.29016
2013-01-01,3,BEAUTY,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,2,82.63898
2013-01-01,3,BEVERAGES,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,3,2287.8542
2013-01-01,3,BOOKS,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,4,273.9248
2013-01-01,3,BREAD/BAKERY,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,5,598.95215
2013-01-01,3,CELEBRATION,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,6,269.91357
2013-01-01,3,CLEANING,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,7,1226.3425
2013-01-01,3,DAIRY,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,8,752.619
2013-01-01,3,DELI,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,9,395.62253
2013-01-01,3,EGGS,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,10,360.23535
2013-01-01,3,FROZEN FOODS,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,11,346.42252
2013-01-01,3,GROCERY I,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,12,3899.9888
2013-01-01,3,GROCERY II,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,13,94.19608
2013-01-01,3,HARDWARE,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,14,91.048134
2013-01-01,3,HOME AND KITCHEN I,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,15,91.048134
2013-01-01,3,HOME AND KITCHEN II,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,16,91.048134
2013-01-01,3,HOME APPLIANCES,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,17,91.048134
2013-01-01,3,HOME CARE,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,18,117.30193
2013-01-01,3,LADIESWEAR,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,19,103.09777
2013-01-01,3,LAWN AND GARDEN,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,20,103.09777
2013-01-01,3,LINGERIE,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,21,103.09777
2013-01-01,3,"LIQUOR,WINE,BEER",0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,22,127.28138
2013-01-01,3,MAGAZINES,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,23,107.56516
2013-01-01,3,MEATS,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,24,321.85245
2013-01-01,3,PERSONAL CARE,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,25,278.6874
2013-01-01,3,PET SUPPLIES,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,26,118.24046
2013-01-01,3,PLAYERS AND ELECTRONICS,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,27,118.24046
2013-01-01,3,POULTRY,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,28,556.0893
2013-01-01,3,PREPARED FOODS,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,29,416.23596
2013-01-01,3,PRODUCE,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,30,1691.5881
2013-01-01,3,SCHOOL AND OFFICE SUPPLIES,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,31,30.40989
2013-01-01,3,SEAFOOD,0.0,0,Quito,Pichincha,D,8,2013,1,1,1,1,0,1,4,32,39.132362
2013-01-01,30,AUTOMOTIVE,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,0,-106.756256
2013-01-01,30,BABY CARE,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,1,-108.57312
2013-01-01,30,BEAUTY,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,2,-108.22429
2013-01-01,30,BEVERAGES,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,3,599.75696
2013-01-01,30,BOOKS,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,4,-167.90143
2013-01-01,30,BREAD/BAKERY,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,5,95.7603
2013-01-01,30,CELEBRATION,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,6,-171.9398
2013-01-01,30,CLEANING,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,7,470.49902
2013-01-01,30,DAIRY,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,8,163.4815
2013-01-01,30,DELI,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,9,-17.950193
2013-01-01,30,EGGS,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,10,-53.33734
2013-01-01,30,FROZEN FOODS,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,11,-67.15013
2013-01-01,30,GROCERY I,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,12,813.466
2013-01-01,30,GROCERY II,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,13,-43.139694
2013-01-01,30,HARDWARE,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,14,-46.287632
2013-01-01,30,HOME AND KITCHEN I,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,15,-46.287632
2013-01-01,30,HOME AND KITCHEN II,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,16,-46.287632
2013-01-01,30,HOME APPLIANCES,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,17,-46.287632
2013-01-01,30,HOME CARE,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,18,-24.33558
2013-01-01,30,LADIESWEAR,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,19,-38.539776
2013-01-01,30,LAWN AND GARDEN,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,20,-38.539776
2013-01-01,30,LINGERIE,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,21,-38.539776
2013-01-01,30,"LIQUOR,WINE,BEER",0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,22,-14.356169
2013-01-01,30,MAGAZINES,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,23,-34.07241
2013-01-01,30,MEATS,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,24,87.904945
2013-01-01,30,PERSONAL CARE,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,25,74.233086
2013-01-01,30,PET SUPPLIES,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,26,-71.24741
2013-01-01,30,PLAYERS AND ELECTRONICS,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,27,-71.24741
2013-01-01,30,POULTRY,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,28,16.086716
2013-01-01,30,PREPARED FOODS,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,29,-83.576195
2013-01-01,30,PRODUCE,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,30,-80.85204
2013-01-01,30,SCHOOL AND OFFICE SUPPLIES,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,31,-117.21031
2013-01-01,30,SEAFOOD,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,32,-116.04314
2013-01-01,31,AUTOMOTIVE,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,0,-40.06023
2013-01-01,31,BABY CARE,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,1,-41.87709
2013-01-01,31,BEAUTY,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,2,-41.528275
2013-01-01,31,BEVERAGES,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,3,782.11145
2013-01-01,31,BOOKS,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,4,-93.01619
2013-01-01,31,BREAD/BAKERY,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,5,225.77202
2013-01-01,31,CELEBRATION,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,6,-75.83533
2013-01-01,31,CLEANING,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,7,702.16693
2013-01-01,31,DAIRY,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,8,344.2691
2013-01-01,31,DELI,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,9,134.88963
2013-01-01,31,EGGS,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,10,-3.066557
2013-01-01,31,FROZEN FOODS,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,11,-16.879332
2013-01-01,31,GROCERY I,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,12,1523.9741
2013-01-01,31,GROCERY II,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,13,-4.5204334
2013-01-01,31,HARDWARE,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,14,-7.668378
2013-01-01,31,HOME AND KITCHEN I,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,15,-7.668378
2013-01-01,31,HOME AND KITCHEN II,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,16,-7.668378
2013-01-01,31,HOME APPLIANCES,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,17,-7.668378
2013-01-01,31,HOME CARE,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,18,30.337954
2013-01-01,31,LADIESWEAR,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,19,-2.0528893
2013-01-01,31,LAWN AND GARDEN,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,20,-2.0528893
2013-01-01,31,LINGERIE,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,21,-2.0528893
2013-01-01,31,"LIQUOR,WINE,BEER",0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,22,24.561129
2013-01-01,31,MAGAZINES,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,23,4.8448987
2013-01-01,31,MEATS,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,24,242.50006
2013-01-01,31,PERSONAL CARE,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,25,181.7294
2013-01-01,31,PET SUPPLIES,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,26,-52.016518
2013-01-01,31,PLAYERS AND ELECTRONICS,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,27,-52.016518
2013-01-01,31,POULTRY,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,28,70.93354
2013-01-01,31,PREPARED FOODS,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,29,-81.78461
2013-01-01,31,PRODUCE,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,30,-83.83053
2013-01-01,31,SCHOOL AND OFFICE SUPPLIES,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,31,-64.68994
2013-01-01,31,SEAFOOD,0.0,0,Babahoyo,Los Rios,B,10,2013,1,1,1,1,0,1,2,32,-63.522766
2013-01-01,32,AUTOMOTIVE,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,0,-102.1422
2013-01-01,32,BABY CARE,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,1,-103.95906
2013-01-01,32,BEAUTY,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,2,-103.61023
2013-01-01,32,BEVERAGES,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,3,604.37103
2013-01-01,32,BOOKS,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,4,-163.28738
2013-01-01,32,BREAD/BAKERY,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,5,100.37434
2013-01-01,32,CELEBRATION,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,6,-167.32574
2013-01-01,32,CLEANING,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,7,501.94434
2013-01-01,32,DAIRY,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,8,168.09558
2013-01-01,32,DELI,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,9,-13.336134
2013-01-01,32,EGGS,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,10,-48.72328
2013-01-01,32,FROZEN FOODS,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,11,-62.53607
2013-01-01,32,GROCERY I,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,12,939.24207
2013-01-01,32,GROCERY II,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,13,-44.178825
2013-01-01,32,HARDWARE,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,14,-47.326763
2013-01-01,32,HOME AND KITCHEN I,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,15,-47.326763
2013-01-01,32,HOME AND KITCHEN II,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,16,-47.326763
2013-01-01,32,HOME APPLIANCES,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,17,-47.326763
2013-01-01,32,HOME CARE,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,18,-25.374712
2013-01-01,32,LADIESWEAR,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,19,-39.578915
2013-01-01,32,LAWN AND GARDEN,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,20,-39.578915
2013-01-01,32,LINGERIE,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,21,-39.578915
2013-01-01,32,"LIQUOR,WINE,BEER",0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,22,-12.964878
2013-01-01,32,MAGAZINES,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,23,-32.68111
2013-01-01,32,MEATS,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,24,89.296234
2013-01-01,32,PERSONAL CARE,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,25,75.624374
2013-01-01,32,PET SUPPLIES,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,26,-69.85612
